speech_id,line_id,sentence_id,bert anger,nrc anger no 0,NRC anger,valence,arousal,dominance
S013,26,4,0.69553268,,0,0.681,0.4201,0.5825
S013,26,5,0.662847161,,0,0.612166667,0.377166667,0.451166667
S013,26,6,0.682016313,,0,0.649111111,0.422722222,0.517666667
S013,27,0,0.706014216,,0,0.778,0.439333333,0.655
S013,27,1,0.703421712,0.076923077,0.076923077,0.668458333,0.442458333,0.511541667
S013,27,2,0.686627448,,0,0.759666667,0.330666667,0.710333333
S013,27,3,0.66132766,,0,0.67,0.24,0.554
S013,27,4,0.693451285,,0,0.591578947,0.446368421,0.554263158
S013,27,5,0.677673995,,0,0.788,0.5468,0.7034
S013,28,0,0.684624195,,0,0.552,0.378857143,0.517857143
S013,28,1,0.662966907,,0,0.5604,0.4252,0.5365
S013,28,2,0.678213537,0.25,0.25,0.535375,0.41825,0.511
S013,28,3,0.630788207,,0,0.684,0.478,0.6355
S013,28,4,0.67059356,,0,0.616625,0.432375,0.5401875
S013,28,5,0.676575303,,0,0.67405,0.46485,0.60965
S013,28,6,0.684154153,,0,0.612272727,0.412909091,0.550818182
S013,28,7,0.68820554,,0,0.714625,0.4693125,0.60825
S013,29,0,0.671290159,,0,0.595222222,0.377777778,0.532888889
S013,29,1,0.6829108,0.090909091,0.090909091,0.5106,0.5836,0.608133333
S013,29,2,0.6957739,0.25,0.25,0.735333333,0.456666667,0.7095
S013,29,3,0.661989629,,0,0.5724,0.4596,0.5163
S013,29,4,0.660853028,,0,0.521625,0.405625,0.518
S013,29,5,0.670033455,,0,0.605333333,0.434833333,0.5895
S013,29,6,0.677644014,,0,0.6825,0.421,0.5415
S013,29,7,0.683581412,,0,0.557428571,0.434928571,0.5245
S013,29,8,0.65955466,,0,0.752,0.32325,0.614
S013,29,9,0.66707319,,0,0.652333333,0.437,0.629
S013,30,0,0.637709379,,0,0.765,0.361,0.704
S013,30,1,0.682179928,0.25,0.25,0.773222222,0.538,0.799555556
S013,30,2,0.68418771,,0,0.558555556,0.533333333,0.517555556
S013,30,3,0.678178728,,0,0.720571429,0.386285714,0.547142857
S013,30,4,0.679580927,,0,0.742333333,0.480888889,0.748222222
S013,30,5,0.681069613,,0,0.6752,0.3946,0.648
S013,30,6,0.689923465,,0,0.584214286,0.495071429,0.608928571
S013,30,7,0.673980474,,0,0.706,0.4416,0.625
S013,30,8,0.667892873,,0,0.62,0.339,0.648333333
S013,30,9,0.673486233,,0,0.621555556,0.455555556,0.633444444
S013,30,10,0.629992843,,0,0.4955,0.304,0.5705
S013,30,11,0.69245261,,0,0.69575,0.3795,0.519375
S013,31,0,0.68532598,,0,0.71448,0.48128,0.58324
S013,31,1,0.696364343,0.142857143,0.142857143,0.5409,0.3652,0.4498
S013,31,2,0.678559303,,0,0.571,0.31,0.482
S013,31,3,0.645800114,,0,0.74,0.352,0.71
S013,31,4,0.689139128,,0,0.571,0.31,0.482
S013,31,5,0.697942972,,0,0.737,0.324666667,0.435666667
S013,31,6,0.668453515,,0,0.667857143,0.388571429,0.506714286
S013,31,7,0.691849768,,0,0.6676,0.4378,0.564
S013,31,8,0.683832109,,0,0.456,0.394333333,0.538333333
S013,31,9,0.688073814,,0,0.43325,0.40075,0.5135
S013,32,0,0.694731057,,0,0.608119048,0.464357143,0.587904762
S013,32,1,0.691801369,,0,0.7175,0.3005,0.629
S013,32,2,0.687758505,,0,0.680181818,0.409272727,0.5775
S013,32,3,0.662692785,,0,0.610142857,0.400142857,0.543428571
S013,33,0,0.660157204,,0,0.655047619,0.412142857,0.602142857
S013,33,1,0.700544417,,0,0.565285714,0.369714286,0.524142857
S013,33,2,0.675757408,0.076923077,0.076923077,0.610055556,0.465777778,0.551222222
S013,33,3,0.66316998,,0,0.6035,0.3065,0.6075
S013,33,4,0.656412184,,0,0.6035,0.3065,0.6075
S013,34,0,0.651288271,0.071428571,0.071428571,0.576411765,0.468294118,0.607058824
S013,34,1,0.662830114,,0,0.617,0.451,0.534333333
S013,34,2,0.672687471,,0,0.683166667,0.570333333,0.630833333
S013,34,3,0.685458601,,0,0.698666667,0.477,0.536166667
S013,34,4,0.673736453,,0,0.70025,0.44875,0.623625
S013,34,5,0.668910086,,0,0.700909091,0.402090909,0.625090909
S013,34,6,0.648964107,,0,0.6794,0.4722,0.7148
S013,35,0,0.683001101,,0,0.683176471,0.492764706,0.670705882
S013,35,1,0.662583113,,0,0.748875,0.49275,0.69925
S013,35,2,0.656464577,,0,0.6885,0.5,0.559
S013,35,3,0.662898242,,0,0.64025,0.445,0.60175
S013,35,4,0.666167438,,0,0.669285714,0.522142857,0.660285714
S013,36,0,0.673254073,,0,0.675111111,0.456333333,0.624777778
S013,36,1,0.67201966,,0,0.790666667,0.327333333,0.564333333
S013,36,2,0.662745535,,0,0.6415,0.427625,0.740375
S013,36,3,0.680948019,0.0625,0.0625,0.682384615,0.539653846,0.701153846
S013,37,0,0.669931829,,0,0.66555,0.44025,0.63115
S013,37,1,0.656313062,,0,0.698875,0.513875,0.767625
S013,37,2,0.67176044,,0,0.7485,0.435,0.695
S013,37,3,0.665031374,,0,0.6935,0.454875,0.69825
S013,37,4,0.665134907,0.2,0.2,0.602125,0.425875,0.56375
S013,37,5,0.684311271,,0,0.675,0.3985,0.5655
S013,37,6,0.688691854,,0,0.66375,0.53325,0.67125
S013,37,7,0.606224418,,0,,,
S013,38,0,0.668046832,,0,0.664428571,0.429714286,0.644571429
S013,38,1,0.683304489,,0,0.693,0.421235294,0.631294118
S013,39,0,0.679509223,,0,0.657166667,0.405,0.595277778
S013,39,1,0.684184372,0.055555556,0.055555556,0.654481481,0.455518519,0.620444444
S013,40,0,0.687156618,,0,0.686333333,0.498,0.650333333
S013,40,1,0.682527423,0.083333333,0.083333333,0.736266667,0.505466667,0.667866667
S013,41,0,0.666016042,,0,0.649333333,0.491166667,0.686
S013,41,1,0.664860785,,0,0.56425,0.37025,0.504
S013,41,2,0.69199121,,0,0.55325,0.4275,0.5525
S013,41,3,0.691808581,,0,0.685571429,0.375142857,0.527
S013,41,4,0.673723876,,0,0.726307692,0.424692308,0.610923077
S013,41,5,0.669363618,,0,0.538875,0.438875,0.507
S013,42,0,0.670476437,,0,0.564333333,0.383166667,0.4925
S013,42,1,0.645017624,,0,,,
S013,42,2,0.654753864,,0,0.6165,0.47,0.5145
S013,42,3,0.666028917,,0,0.619,0.48125,0.59225
S013,42,4,0.684280455,0.166666667,0.166666667,0.6238,0.5189,0.6298
S013,42,5,0.679286599,,0,0.657714286,0.42625,0.590642857
S013,42,6,0.672664046,,0,0.703125,0.437,0.66575
S013,42,7,0.641819,,0,0.542,0.288,0.3925
S013,42,8,0.68303746,,0,0.656,0.47175,0.59225
S013,42,9,0.656628668,,0,0.688,0.255,0.411
S013,42,10,0.688510597,,0,0.667142857,0.450285714,0.552857143
S013,42,11,0.639532983,,0,0.58,0.534666667,0.673
S013,43,0,0.682268858,0.5,0.5,0.479666667,0.628666667,0.743
S013,43,1,0.668487847,,0,0.7405,0.53025,0.7
S013,43,2,0.654139936,,0,0.607571429,0.456285714,0.531428571
S013,43,3,0.676146865,,0,0.8355,0.4765,0.5065
S013,43,4,0.656993747,,0,0.656,0.4258,0.5274
S013,43,5,0.657789409,,0,0.5925,0.4585,0.513166667
S013,43,6,0.632104874,,0,0.67,0.24,0.554
S013,43,7,0.646228969,,0,0.5444,0.474,0.5899
S013,43,8,0.680968702,0.1,0.1,0.535066667,0.558866667,0.595266667
S013,44,0,0.6563766,,0,0.59875,0.457916667,0.562333333
S013,44,1,0.671544313,0.052631579,0.052631579,0.589269231,0.513692308,0.519807692
S013,44,2,0.668516815,,0,0.623111111,0.521777778,0.630222222
S013,44,3,0.657390296,,0,0.692,0.545,0.770625
S013,44,4,0.676189303,0.333333333,0.333333333,0.56925,0.688,0.6645
S013,44,5,0.674157679,0.333333333,0.333333333,0.604,0.5495,0.745
S013,45,0,0.679642022,,0,0.71945,0.44995,0.63185
S013,46,0,0.679944813,,0,0.657166667,0.440666667,0.6215
S013,46,1,0.666841984,,0,0.67275,0.39925,0.62
S013,46,2,0.665069997,,0,0.683733333,0.503266667,0.630933333
S013,46,3,0.686581373,,0,0.697545455,0.527818182,0.591090909
S013,46,4,0.688927948,,0,0.699666667,0.413333333,0.628333333
S013,46,5,0.681672454,,0,0.704052632,0.555157895,0.689578947
S013,46,6,0.671952486,,0,0.6635,0.3895,0.581625
S013,46,7,0.695459247,,0,0.948,0.462,0.532
S013,46,8,0.685023367,,0,0.765625,0.358875,0.603125
S013,46,9,0.67629528,,0,0.958,0.353,0.526
S013,47,0,0.695099354,,0,0.6182,0.4018,0.618733333
S013,47,1,0.689415276,,0,0.559266667,0.4184,0.5154
S013,47,2,0.622494638,,0,0.4635,0.5835,0.6965
S013,47,3,0.678920567,,0,0.698583333,0.436833333,0.672666667
S015,0,0,0.671738029,,0,0.7355,0.378,0.4365
S015,0,1,0.687070668,,0,0.7355,0.378,0.4365
S015,0,2,0.671168208,,0,0.7355,0.378,0.4365
S015,0,3,0.671738029,,0,0.7355,0.378,0.4365
S015,0,4,0.690264344,,0,0.842666667,0.369666667,0.62
S015,0,5,0.686995387,,0,0.734133333,0.438466667,0.5944
S015,1,0,0.672531545,,0,0.706411765,0.403647059,0.598764706
S015,1,1,0.692930818,,0,0.958,0.353,0.526
S015,1,2,0.673645556,,0,0.6955,0.48075,0.45575
S015,1,3,0.673561215,,0,0.958,0.353,0.526
S015,1,4,0.673561215,,0,0.958,0.353,0.526
S015,1,5,0.694996536,,0,0.958,0.353,0.526
S015,2,0,0.666425169,,0,0.6325,0.362,0.48275
S015,2,1,0.627025962,,0,,,
S015,2,2,0.673416793,,0,0.692125,0.402625,0.589
S015,2,3,0.689752579,0.25,0.25,0.593705882,0.576411765,0.653647059
S015,3,0,0.680469334,,0,0.646666667,0.517583333,0.711083333
S015,3,1,0.680213511,,0,0.704066667,0.4044,0.635466667
S015,4,0,0.676354766,0.5,0.5,0.4465,0.5275,0.618
S015,4,1,0.663517714,,0,0.652318182,0.418636364,0.626272727
S015,4,2,0.681395352,,0,0.687733333,0.375933333,0.635333333
S015,4,3,0.67511481,,0,0.494666667,0.263,0.502333333
S015,5,0,0.70889467,,0,0.691375,0.4234375,0.6743125
S015,5,1,0.664433658,,0,0.584733333,0.4182,0.617133333
S015,5,2,0.652194083,,0,0.413,0.22,0.315
S015,5,3,0.667506754,,0,0.413,0.22,0.315
S015,5,4,0.663355708,,0,0.67325,0.4565,0.6075
S015,6,0,0.677788198,,0,0.635733333,0.4742,0.598666667
S015,6,1,0.708639383,,0,0.5925,0.31475,0.4945
S015,6,2,0.682284296,,0,0.6134,0.412,0.5044
S015,6,3,0.658368409,,0,0.625,0.519,0.651
S015,6,4,0.656221747,,0,0.625,0.519,0.651
S015,6,5,0.652227581,0.2,0.2,0.691444444,0.492444444,0.687111111
S015,6,6,0.651420355,,0,0.605666667,0.416333333,0.656833333
S015,6,7,0.671099842,,0,0.714,0.429,0.538666667
S015,7,0,0.657082498,,0,0.601,0.427533333,0.596133333
S015,7,1,0.674699306,0.238095238,0.238095238,0.55330303,0.484060606,0.591848485
S015,7,2,0.664574087,,0,0.65,0.5186,0.7708
S015,8,0,0.670467257,,0,0.6093,0.4468,0.67145
S015,8,1,0.672374964,,0,0.606,0.48875,0.55825
S015,9,0,0.676408589,,0,0.635625,0.467375,0.634375
S015,9,1,0.677541494,0.4,0.4,0.52175,0.457625,0.5805
S015,10,0,0.714315951,,0,0.6008,0.422,0.5458
S015,11,0,0.68610549,0.1,0.1,0.563055556,0.459611111,0.583277778
S015,11,1,0.658074677,0.25,0.25,0.6555,0.480166667,0.642666667
S015,11,2,0.686018646,,0,0.673666667,0.37,0.635555556
S015,11,3,0.684116244,,0,0.618846154,0.382230769,0.517230769
S015,11,4,0.684518158,,0,0.759333333,0.385333333,0.541333333
S015,11,5,0.684139967,0.125,0.125,0.639923077,0.490923077,0.681615385
S015,12,0,0.681889415,,0,0.563,0.466333333,0.627
S015,12,1,0.686517358,,0,0.6885,0.308666667,0.548333333
S015,12,2,0.661387682,,0,0.772,0.316,0.606
S015,12,3,0.67976737,,0,0.728285714,0.503571429,0.706142857
S015,12,4,0.675367057,0.066666667,0.066666667,0.61165,0.4835,0.5721
S015,13,0,0.687721252,,0,0.547666667,0.500666667,0.475166667
S015,13,1,0.677761197,,0,0.525333333,0.415333333,0.473
S015,13,2,0.689179778,,0,0.7128,0.4208,0.5616
S015,13,3,0.686182022,,0,0.610166667,0.407666667,0.573833333
S015,13,4,0.685082912,,0,0.668571429,0.433785714,0.582142857
S015,13,5,0.676286519,,0,0.71125,0.39775,0.54925
S015,13,6,0.669901311,,0,0.682545455,0.436727273,0.643363636
S015,14,0,0.678285062,,0,0.657214286,0.407,0.640428571
S015,15,0,0.69296515,,0,0.80125,0.44775,0.67975
S015,15,1,0.668515205,,0,0.610222222,0.387888889,0.671666667
S015,15,2,0.692250133,,0,0.6272,0.3826,0.6016
S015,15,3,0.659573197,,0,0.526666667,0.578666667,0.568
S015,15,4,0.647783101,,0,0.702111111,0.376666667,0.67
S015,15,5,0.663123965,,0,0.675777778,0.431111111,0.623555556
S015,15,6,0.645995915,,0,0.612666667,0.454333333,0.578
S015,15,7,0.607122242,,0,,,
S015,16,0,0.673497081,,0,0.626071429,0.400714286,0.4935
S015,16,1,0.685749292,,0,0.669,0.424,0.491592593
S015,16,2,0.674598813,,0,0.56625,0.3645,0.541625
S015,16,3,0.667841017,,0,0.586666667,0.452666667,0.542666667
S015,16,4,0.648713112,,0,0.703111111,0.390222222,0.641222222
S015,16,5,0.699388564,,0,0.8595,0.5575,0.7115
S015,17,0,0.677108169,,0,0.734444444,0.486777778,0.592666667
S015,17,1,0.681598663,,0,0.688705882,0.438764706,0.662882353
S015,17,2,0.649367154,,0,,,
S015,18,0,0.682712138,0.5,0.5,0.6262,0.5074,0.6522
S015,18,1,0.676334441,1,1,0.6005,0.554,0.6815
S015,18,2,0.689708591,0.25,0.25,0.685,0.417,0.691666667
S015,18,3,0.672009587,0.272727273,0.272727273,0.660095238,0.498904762,0.623857143
S015,18,4,0.699556172,,0,0.683555556,0.389666667,0.565666667
S015,18,5,0.691324174,,0,0.849,0.4565,0.683
S015,18,6,0.688841999,,0,0.629454545,0.412545455,0.646727273
S015,19,0,0.670276344,,0,0.6708,0.4258,0.5402
S015,19,1,0.667536914,0.2,0.2,0.6683,0.4726,0.6374
S015,19,2,0.66004312,,0,0.661916667,0.419666667,0.66775
S015,19,3,0.686544061,,0,0.73025,0.3865,0.6043125
S015,19,4,0.67629528,,0,0.958,0.353,0.526
S015,19,5,0.685023367,,0,0.765625,0.358875,0.603125
S015,19,6,0.673561215,,0,0.958,0.353,0.526
S015,20,0,0.642782986,,0,0.733,0.594666667,0.694666667
S015,20,1,0.642782986,,0,0.733,0.594666667,0.694666667
S015,20,2,0.697571695,,0,0.52825,0.303,0.45125
S015,20,3,0.691927075,,0,0.717772727,0.482,0.675727273
S015,20,4,0.680788994,0.222222222,0.222222222,0.5932,0.3908,0.5084
S015,21,0,0.671738029,,0,0.7355,0.378,0.4365
S015,21,1,0.687070668,,0,0.7355,0.378,0.4365
S015,21,2,0.671168208,,0,0.7355,0.378,0.4365
S015,21,3,0.671738029,,0,0.7355,0.378,0.4365
S015,21,4,0.690264344,,0,0.842666667,0.369666667,0.62
S015,21,5,0.686995387,,0,0.734133333,0.438466667,0.5944
S015,22,0,0.672531545,,0,0.706411765,0.403647059,0.598764706
S015,22,1,0.692930818,,0,0.958,0.353,0.526
S015,22,2,0.673645556,,0,0.6955,0.48075,0.45575
S015,22,3,0.673561215,,0,0.958,0.353,0.526
S015,22,4,0.673561215,,0,0.958,0.353,0.526
S015,22,5,0.694996536,,0,0.958,0.353,0.526
S015,23,0,0.666425169,,0,0.6325,0.362,0.48275
S015,23,1,0.627025962,,0,,,
S015,23,2,0.673416793,,0,0.692125,0.402625,0.589
S015,23,3,0.689752579,0.25,0.25,0.593705882,0.576411765,0.653647059
S015,24,0,0.680469334,,0,0.646666667,0.517583333,0.711083333
S015,24,1,0.680213511,,0,0.704066667,0.4044,0.635466667
S015,25,0,0.676354766,0.5,0.5,0.4465,0.5275,0.618
S015,25,1,0.663517714,,0,0.652318182,0.418636364,0.626272727
S015,25,2,0.681395352,,0,0.687733333,0.375933333,0.635333333
S015,25,3,0.67511481,,0,0.494666667,0.263,0.502333333
S015,26,0,0.70889467,,0,0.691375,0.4234375,0.6743125
S015,26,1,0.664433658,,0,0.584733333,0.4182,0.617133333
S015,26,2,0.652194083,,0,0.413,0.22,0.315
S015,26,3,0.667506754,,0,0.413,0.22,0.315
S015,26,4,0.663355708,,0,0.67325,0.4565,0.6075
S015,27,0,0.677788198,,0,0.635733333,0.4742,0.598666667
S015,27,1,0.708639383,,0,0.5925,0.31475,0.4945
S015,27,2,0.682284296,,0,0.6134,0.412,0.5044
S015,27,3,0.658368409,,0,0.625,0.519,0.651
S015,27,4,0.656221747,,0,0.625,0.519,0.651
S015,27,5,0.652227581,0.2,0.2,0.691444444,0.492444444,0.687111111
S015,27,6,0.651420355,,0,0.605666667,0.416333333,0.656833333
S015,27,7,0.671099842,,0,0.714,0.429,0.538666667
S015,28,0,0.657082498,,0,0.601,0.427533333,0.596133333
S015,28,1,0.674699306,0.238095238,0.238095238,0.55330303,0.484060606,0.591848485
S015,28,2,0.664574087,,0,0.65,0.5186,0.7708
S015,29,0,0.670467257,,0,0.6093,0.4468,0.67145
S015,29,1,0.672374964,,0,0.606,0.48875,0.55825
S015,30,0,0.676408589,,0,0.635625,0.467375,0.634375
S015,30,1,0.677541494,0.4,0.4,0.52175,0.457625,0.5805
S015,31,0,0.714315951,,0,0.6008,0.422,0.5458
S015,32,0,0.68610549,0.1,0.1,0.563055556,0.459611111,0.583277778
S015,32,1,0.658074677,0.25,0.25,0.6555,0.480166667,0.642666667
S015,32,2,0.686018646,,0,0.673666667,0.37,0.635555556
S015,32,3,0.684116244,,0,0.618846154,0.382230769,0.517230769
S015,32,4,0.684518158,,0,0.759333333,0.385333333,0.541333333
S015,32,5,0.684139967,0.125,0.125,0.639923077,0.490923077,0.681615385
S015,33,0,0.681889415,,0,0.563,0.466333333,0.627
S015,33,1,0.686517358,,0,0.6885,0.308666667,0.548333333
S015,33,2,0.661387682,,0,0.772,0.316,0.606
S015,33,3,0.67976737,,0,0.728285714,0.503571429,0.706142857
S015,33,4,0.675367057,0.066666667,0.066666667,0.61165,0.4835,0.5721
S015,34,0,0.687721252,,0,0.547666667,0.500666667,0.475166667
S015,34,1,0.677761197,,0,0.525333333,0.415333333,0.473
S015,34,2,0.689179778,,0,0.7128,0.4208,0.5616
S015,34,3,0.686182022,,0,0.610166667,0.407666667,0.573833333
S015,34,4,0.685082912,,0,0.668571429,0.433785714,0.582142857
S015,34,5,0.676286519,,0,0.71125,0.39775,0.54925
S015,34,6,0.669901311,,0,0.682545455,0.436727273,0.643363636
S015,35,0,0.678285062,,0,0.657214286,0.407,0.640428571
S015,36,0,0.69296515,,0,0.80125,0.44775,0.67975
S015,36,1,0.668515205,,0,0.610222222,0.387888889,0.671666667
S015,36,2,0.692250133,,0,0.6272,0.3826,0.6016
S015,36,3,0.659573197,,0,0.526666667,0.578666667,0.568
S015,36,4,0.647783101,,0,0.702111111,0.376666667,0.67
S015,36,5,0.663123965,,0,0.675777778,0.431111111,0.623555556
S015,36,6,0.645995915,,0,0.612666667,0.454333333,0.578
S015,36,7,0.607122242,,0,,,
S015,37,0,0.673497081,,0,0.626071429,0.400714286,0.4935
S015,37,1,0.685749292,,0,0.669,0.424,0.491592593
S015,37,2,0.674598813,,0,0.56625,0.3645,0.541625
S015,37,3,0.667841017,,0,0.586666667,0.452666667,0.542666667
S015,37,4,0.648713112,,0,0.703111111,0.390222222,0.641222222
S015,37,5,0.699388564,,0,0.8595,0.5575,0.7115
S015,38,0,0.677108169,,0,0.734444444,0.486777778,0.592666667
S015,38,1,0.681598663,,0,0.688705882,0.438764706,0.662882353
S015,38,2,0.649367154,,0,,,
S015,39,0,0.682712138,0.5,0.5,0.6262,0.5074,0.6522
S015,39,1,0.676334441,1,1,0.6005,0.554,0.6815
S015,39,2,0.689708591,0.25,0.25,0.685,0.417,0.691666667
S015,39,3,0.672009587,0.272727273,0.272727273,0.660095238,0.498904762,0.623857143
S015,39,4,0.699556172,,0,0.683555556,0.389666667,0.565666667
S015,39,5,0.691324174,,0,0.849,0.4565,0.683
S015,39,6,0.688841999,,0,0.629454545,0.412545455,0.646727273
S015,40,0,0.670276344,,0,0.6708,0.4258,0.5402
S015,40,1,0.667536914,0.2,0.2,0.6683,0.4726,0.6374
S015,40,2,0.66004312,,0,0.661916667,0.419666667,0.66775
S015,40,3,0.686544061,,0,0.73025,0.3865,0.6043125
S015,40,4,0.67629528,,0,0.958,0.353,0.526
S015,40,5,0.685023367,,0,0.765625,0.358875,0.603125
S015,40,6,0.673561215,,0,0.958,0.353,0.526
S015,41,0,0.642782986,,0,0.733,0.594666667,0.694666667
S015,41,1,0.642782986,,0,0.733,0.594666667,0.694666667
S015,41,2,0.697571695,,0,0.52825,0.303,0.45125
S015,41,3,0.691927075,,0,0.717772727,0.482,0.675727273
S015,41,4,0.680788994,0.222222222,0.222222222,0.5932,0.3908,0.5084
S021,0,0,0.692930818,,0,0.958,0.353,0.526
S021,0,1,0.667629123,,0,0.6581,0.4338,0.6193
S021,0,2,0.657976508,,0,0.542,0.292,0.37
S021,0,3,0.671146631,,0,0.646,0.412,0.5304
S021,0,4,0.671065629,,0,0.628714286,0.389142857,0.531714286
S021,0,5,0.673933387,,0,0.617125,0.392625,0.579625
S021,0,6,0.660340071,,0,0.622,0.393166667,0.588166667
S021,0,7,0.688010991,,0,0.595571429,0.423142857,0.569857143
S021,0,8,0.697048366,,0,0.671,0.430714286,0.617428571
S021,1,0,0.681782544,,0,0.786,0.531,0.6986
S021,1,1,0.680088937,,0,0.612941176,0.440352941,0.562
S021,1,2,0.663920403,,0,0.704555556,0.452666667,0.744222222
S021,1,3,0.677368104,,0,0.781333333,0.519166667,0.668333333
S021,1,4,0.697985709,,0,0.627615385,0.458461538,0.602
S021,2,0,0.67359066,,0,0.697785714,0.420142857,0.725928571
S021,2,1,0.684813738,,0,0.735466667,0.538333333,0.7158
S021,2,2,0.687882364,,0,0.790571429,0.503571429,0.666857143
S021,2,3,0.678816259,0.222222222,0.222222222,0.6386,0.489333333,0.618933333
S021,3,0,0.669263244,0.055555556,0.055555556,0.614136364,0.434772727,0.605636364
S021,3,1,0.677603483,,0,0.715863636,0.493590909,0.686409091
S021,4,0,0.668386579,,0,0.669555556,0.368444444,0.608888889
S021,4,1,0.640099108,,0,0.741,0.3225,0.6565
S021,4,2,0.68708539,0.047619048,0.047619048,0.703941176,0.432088235,0.621441176
S021,4,3,0.682707667,,0,0.698125,0.40575,0.643125
S021,5,0,0.682793796,,0,0.616857143,0.399892857,0.544714286
S021,5,1,0.687425554,,0,0.738142857,0.483071429,0.641571429
S021,5,2,0.681729257,,0,0.5659,0.3881,0.5014
S021,5,3,0.684689283,,0,0.552,0.33925,0.42825
S021,6,0,0.677789211,,0,0.717666667,0.334,0.574
S021,6,1,0.685430527,,0,0.708333333,0.318,0.410666667
S021,6,2,0.677725434,,0,0.7714,0.4576,0.6458
S021,6,3,0.698912561,,0,0.699777778,0.417444444,0.518222222
S021,6,4,0.704270601,,0,0.75225,0.4565,0.573625
S021,6,5,0.712899804,,0,0.7925,0.6305,0.613
S021,6,6,0.700489998,0.2,0.2,0.6922,0.5992,0.694
S021,6,7,0.677666128,,0,0.765333333,0.461333333,0.623666667
S021,6,8,0.679639161,,0,0.621375,0.4555,0.52475
S021,6,9,0.69819665,,0,0.5564,0.5542,0.5786
S021,7,0,0.677475691,,0,0.686833333,0.45925,0.672333333
S021,7,1,0.674872398,,0,0.634555556,0.438555556,0.564777778
S021,7,2,0.682547331,,0,0.51375,0.4661875,0.5144375
S021,7,3,0.682518423,,0,0.569333333,0.438,0.416666667
S021,7,4,0.697939992,,0,0.55,0.298333333,0.549333333
S021,7,5,0.691577792,,0,0.6764,0.387666667,0.551933333
S021,8,0,0.668653429,,0,0.687941176,0.46,0.603529412
S021,8,1,0.686355948,0.066666667,0.066666667,0.571263158,0.519842105,0.618210526
S021,8,2,0.70306772,,0,0.717666667,0.603,0.782333333
S021,8,3,0.691279888,0.1,0.1,0.567933333,0.484333333,0.635666667
S021,8,4,0.681817889,0.071428571,0.071428571,0.625761905,0.49347619,0.579904762
S021,8,5,0.678965092,,0,0.6586,0.5067,0.6887
S021,8,6,0.681733727,,0,0.5938,0.4634,0.5388
S021,9,0,0.660857379,,0,0.627,0.553,0.67275
S021,9,1,0.671167791,,0,0.596642857,0.443857143,0.559142857
S021,9,2,0.693097532,1,1,0.3595,0.602,0.622
S021,9,3,0.684569538,,0,0.598285714,0.441571429,0.520857143
S021,9,4,0.677248657,,0,0.52075,0.525166667,0.640083333
S021,9,5,0.667171299,,0,0.614666667,0.437333333,0.576333333
S021,9,6,0.669000208,,0,0.612714286,0.423,0.568714286
S021,9,7,0.695268035,,0,0.678125,0.426,0.5765
S021,10,0,0.677404225,0.25,0.25,0.542,0.623,0.5685
S021,10,1,0.679706395,0.142857143,0.142857143,0.692222222,0.477888889,0.65
S021,10,2,0.677162409,,0,0.614333333,0.414666667,0.607
S021,10,3,0.690208793,,0,0.4916,0.3934,0.4736
S021,10,4,0.683941126,,0,0.436666667,0.5095,0.476333333
S021,10,5,0.693628013,,0,0.530571429,0.478142857,0.483
